"","X1","X2","X3","X4","X5"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:462:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1731 and map preceding p. 1731.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 02 27","
SUMMARY Diminishes the boundaries of the Jefferson National Forest, Montana, which had been created by an Executive Order of July 2, 1908, consolidating the Little Belt, Little Rockies, Highwood Mountains, and Snowy Mountains National Forests.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:462:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:463:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1735 and map two pages before p. 1735.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 03 23","
SUMMARY Diminishes the boundaries of the Idaho National Forest, Idaho, which had been created by an Executive Order of June 26, 1908, setting aside a portion of the Payette National Forest as a separate national forest.","
NOTESThe boundaries of this forest were later enlarged by an Act of Congress of October 29, 1919 (41 Stat. 324) and the associated Presidential proclamation of December 27, 1919 (41 Stat. 1784). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:463:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:464:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1752 and map following p. 1752.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 06 19","
SUMMARY Diminishes the boundaries of the Flathead National Forest, Montana, which had been created by an Executive Order of June 25, 1908, setting aside a portion of the Lewis and Clark National Forest as a separate national forest.","
NOTESThe boundaries of this forest were further diminished by Presidential proclamations of June 3, 1918 (40 Stat. [Proclamations] 145), and November 27, 1918 (40 Stat. [Proclamations] 250). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:464:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:465:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1761 and map preceding p. 1761.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 09 04","
SUMMARY Enlarges the boundaries of the Gallatin National Forest, Montana, which had been created by an Executive Order of July 1, 1908, consolidating portions of the Gallatin, Big Belt, and Madison National Forests.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:465:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:466:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1678-79.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 04 17","
SUMMARY Consolidates the Choctawhatchee and Ocala National Forests, Florida, superseding the reserve boundaries created by the Presidential proclamations of November 27, 1908 (35 Stat. 2208), and November 24, 1908 (35 Stat. 2206); the consolidated forest is to be called the Florida National Forest.","
NOTESThis forest was further consolidated by an Act of Congress of July 3, 1916 (39 Stat. 344). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:466:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:467:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1680-81 and the second of the three maps between p. 1680 and p. 1681. ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 05 16","
SUMMARY Sets aside a tract of land in South Dakota, some of which was formerly a part of the Black Hills National Forest, as the Harney National Forest.","
NOTESThe boundaries of this forest were later modified by a Presidential proclamation of February 15, 1912 (37 Stat. 1729). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:467:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:468:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1681-82 and map preceding p. 1681.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 05 24","
SUMMARY Establishes the Colorado National Monument, Colorado, on the grounds that its ""extraordinary examples of erosion are of great scientific interest.""","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:468:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:469:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1695-96 and map preceding p. 1695.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 29","
SUMMARY Sets aside a tract of land in Idaho, which was formerly a part of either the Clearwater or the Nezperce National Forest, as the Selway National Forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:469:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:470:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1697-98 and map preceding p. 1697.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 29","
SUMMARY Sets aside a tract of land in Idaho, which was formerly a part of either the Coeur d'Alene or the Clearwater National Forest, as the St. Joe National Forest.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of June 4, 1912 (37 Stat. 1743). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:470:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:471:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1699-1700 and map preceding p. 1699.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Sets aside a tract of land in Wyoming, which was formerly a part of the Bonneville National Forest, as the Washakie National Forest.","
NOTESThe boundaries of this forest were later modified, including the consolidation of all lands in the Bonneville National Forest into this forest, by a Presidential proclamation of June 30, 1916 (39 Stat. 1784). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:471:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:472:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1701-02 and map preceding p. 1701.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Sets aside a tract of land in Washington, which was formerly a part of the Chelan National Forest, as the Okanogan National Forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:472:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:473:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1705-06 and map preceding p. 1705.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Sets aside a tract of land in Oregon, consisting of former portions of the Fremont, Deschutes, Umpqua, Cascade, and Crater National Forests, as the Paulina National Forest.","
NOTESThis forest was abolished, and some of its lands consolidated into the Crater, Deschutes, and Fremont National Forests, by a Presidential proclamation of July 19, 1915 (39 Stat. 1738). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:473:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:474:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1711-12 and map preceding p. 1711.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Modifies the boundaries of the Crater National Forest, Oregon and California, which had been created by an Executive Order of June 30, 1908, consolidating the Ashland National Forest and portions of the Cascade, Siskiyou, and Klamath National Forests.","
NOTESThe boundaries of this forest were further modified by a Presidential proclamation of July 19, 1915 (39 Stat. 1735), and were enlarged by an Act of Congress of February 11, 1920 (41 Stat. 405). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:474:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:475:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1713-14 and map preceding p. 1713.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Sets aside a tract of land in Oregon, which was formerly a part of either the Deschutes or the Malheur National Forest, as the Ochoco National Forest.","
NOTESOn June 24, 1914, Congress passed an Act to enable consolidation of lands in Ochoco National Forest by authorizing the exchange of forest lands for privately-held lands (38 Stat. 387). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:475:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:476:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1714-15.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Declares that the thirty-one proclamations issued during June, 1911, affecting the Bonneville, Bridger, Cascade, Chelan, Clearwater, Coeur d'Alene, Crater, Deschutes, Durango, Fremont, Klamath, Malheur, Minam, Nezperce, Ochoco, Okanogan, Oregon, Paulina, Payette, St. Joe, San Juan, Santiam, Selway, Sioux, Siskiyou, Umatilla, Umpqua, Wallowa, Washakie, Weiser, and Whitman National Forests in Colorado, Idaho, Montana, Oregon, Washington, and Wyoming, all of which are to take effect July 1, 1911, should be considered as one act, which was made solely for the purpose of increasing efficiency in the administration of national forests, and in no case was any addition made to the total amount of national forest lands in any of these states, in conflict with the express will of Congress.","
NOTESReflects the uneasy balance between Congress and the President in the conduct of conservation policy, manifest in such documents as the Withdrawal Act of June 25, 1910 (36 Stat. 847), and demonstrates Taft's desire not to appear to upset that balance by Presidential initiative. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:476:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:477:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1718-19 and map preceding p. 1719.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 10 23","
SUMMARY Enlarges the boundaries of the Snoqualmie National Forest, Washington, which had been created by an Executive Order of June 18, 1908, setting aside a portion of the Washington National Forest as a separate national forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:477:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:478:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1736-37 and map following p. 1736.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 04 15","
SUMMARY Diminishes the boundaries of the Beartooth National Forest, Montana, which had been created by an Executive Order of June 30, 1908, consolidating the Pryor Mountains National Forest and a portion of the Yellowstone National Forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:478:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:479:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, pp. 1737-38 and map preceding p. 1737.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 04 19","
SUMMARY Diminishes the boundaries of the Teton National Forest, Wyoming, which had been created by an Executive Order of July 1, 1908, setting aside a portion of the Yellowstone National Forest as a separate national forest.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of June 30, 1916 (39 Stat. 1783), and enlarged by an Act of Congress of August 16, 1916 (39 Stat. 515). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:479:./temp/~ammem_I8sX::"
